11280	{'longtitude': -94.6974536}	3
11283	{'longtitude': -122.067902}	2
11282	{'longtitude': -95.88213587499999}	2
19708	{'longtitude': -74.850754}	1
16069	{'longtitude': 28.949659}	1
11286	{'longtitude': -81.675468}	2
17621	{'longtitude': 121.458061}	1
17620	{'longtitude': 116.39723199999999}	2
17622	{'longtitude': 113.25}	1
17624	{'longtitude': 106.845131}	1
3748	{'longtitude': 126.977829}	2
3749	{'longtitude': -87.16349288235291}	1
3746	{'longtitude': -121.85851579999999}	1
3745	{'longtitude': 10.26425}	2
3742	{'longtitude': -106.11278885714286}	8
3741	{'longtitude': 22.881677838596413}	23
4621	{'longtitude': 100.6702671857143}	10
13533	{'longtitude': -103.61980966666665}	2
13532	{'longtitude': -77.488503}	2
4624	{'longtitude': 114.157692}	1
13534	{'longtitude': -74.005966}	2
13537	{'longtitude': -77.95818836363637}	5
13536	{'longtitude': -73.9506059375}	2
4628	{'longtitude': 109.26007462962961}	11
11019	{'longtitude': -96.108551}	1
11757	{'longtitude': -38.791889000000005}	1
11755	{'longtitude': -89.80452309090911}	3
11754	{'longtitude': -89.00459418181819}	4
11753	{'longtitude': -82.807770875}	2
11752	{'longtitude': -46.636108}	1
11751	{'longtitude': -49.5352805}	1
11759	{'longtitude': -122.26992}	1
19560	{'longtitude': -97.6932354}	2
16393	{'longtitude': -78.794998}	1
19562	{'longtitude': -86.686268}	2
19563	{'longtitude': -71.19561}	2
16396	{'longtitude': -85.778271}	1
16397	{'longtitude': -46.636108}	5
16394	{'longtitude': -77.488503}	2
16395	{'longtitude': -121.87674}	1
19569	{'longtitude': -121.955925}	2
16398	{'longtitude': -93.613373}	2
16399	{'longtitude': -95.99622250000002}	2
14536	{'longtitude': -87.915123}	1
20886	{'longtitude': 6.6345}	2
20733	{'longtitude': 30.5238}	1
20732	{'longtitude': -21.895411}	1
20734	{'longtitude': 18.064899}	2
20737	{'longtitude': -0.12574}	1
20736	{'longtitude': -3.70256}	1
20739	{'longtitude': -121.894958}	1
14530	{'longtitude': -107.831459}	1
20889	{'longtitude': 37.615559}	1
20888	{'longtitude': 18.064899}	1
14163	{'longtitude': -77.3444745}	2
9632	{'longtitude': 127.05800625}	1
17657	{'longtitude': 114.157692}	1
14532	{'longtitude': -81.74251742857142}	3
13289	{'longtitude': 8.344674000000001}	3
13288	{'longtitude': 30.5238}	1
13287	{'longtitude': -1.8916900000000003}	2
13286	{'longtitude': 7.68682}	2
175	{'longtitude': -84.62933749999999}	1
174	{'longtitude': -82.66357248616607}	168
173	{'longtitude': 139.567001}	4
13282	{'longtitude': 7.62571}	2
13280	{'longtitude': -6.26719}	2
17888	{'longtitude': 114.157692}	2
14167	{'longtitude': -104.883926}	3
11994	{'longtitude': -73.964699}	1
21930	{'longtitude': -75.7995455}	2
21933	{'longtitude': -117.87159}	1
21936	{'longtitude': -75.720177}	1
21938	{'longtitude': -118.037003}	2
21939	{'longtitude': -77.397331}	2
14164	{'longtitude': -118.293968}	1
202	{'longtitude': 117.196671}	2
20089	{'longtitude': -76.999802}	2
20088	{'longtitude': -77.550095}	1
20087	{'longtitude': -96.79996766666666}	2
20086	{'longtitude': 28.043631}	1
20083	{'longtitude': -96.806671}	2
20082	{'longtitude': -101.98903233333334}	3
20081	{'longtitude': -88.51849399999999}	2
20080	{'longtitude': -95.444382}	3
10390	{'longtitude': -87.37899533333332}	2
10395	{'longtitude': -83.72761550000001}	2
10396	{'longtitude': -70.04542724000001}	3
10397	{'longtitude': -85.62639363414637}	4
10399	{'longtitude': -97.737244}	1
7219	{'longtitude': -88.2385859}	1
16934	{'longtitude': -89.64179766666666}	1
16935	{'longtitude': -93.383232}	2
16930	{'longtitude': -118.243683}	1
16931	{'longtitude': -84.385323}	2
7212	{'longtitude': -86.79422775}	3
7213	{'longtitude': -96.432831}	1
17388	{'longtitude': -101.7871725}	4
7216	{'longtitude': -170.720001}	1
12226	{'longtitude': -79.38940600000002}	1
6216	{'longtitude': -77.448059}	1
12224	{'longtitude': -91.6033125}	3
12225	{'longtitude': -103.77867266666667}	2
12222	{'longtitude': -87.79958314285714}	9
12223	{'longtitude': -83.79414385714287}	5
12220	{'longtitude': -92.6262095}	1
6210	{'longtitude': -96.1248245}	2
19977	{'longtitude': -87.636703}	1
12228	{'longtitude': -122.078514}	1
12229	{'longtitude': -78.75590125000001}	3
15708	{'longtitude': 34.98917}	1
15709	{'longtitude': 6.77616}	2
19975	{'longtitude': -82.52368899999999}	2
15878	{'longtitude': -90.35900476923074}	4
15879	{'longtitude': 4.95972}	4
15876	{'longtitude': 49.3461}	1
6810	{'longtitude': 34.780571}	2
6813	{'longtitude': -3.70256}	7
15703	{'longtitude': 4.88969}	7
15872	{'longtitude': -3.825066125}	2
15873	{'longtitude': 26.10626}	1
15870	{'longtitude': -110.69519137158493}	17
15707	{'longtitude': 35.2253}	1
9757	{'longtitude': 126.977829}	2
278	{'longtitude': -95.89495842424245}	9
9755	{'longtitude': 127.137779}	2
9754	{'longtitude': 126.977829}	1
10578	{'longtitude': -71.130447}	13
9751	{'longtitude': -164.80976099999998}	3
279	{'longtitude': -92.045235}	4
10576	{'longtitude': -74.005966}	2
10577	{'longtitude': -78.81003855555555}	2
19979	{'longtitude': -77.397331}	2
9759	{'longtitude': 126.95554040000002}	3
10573	{'longtitude': -58.4841462}	1
18934	{'longtitude': -92.045235}	1
18936	{'longtitude': -74.256172}	1
18937	{'longtitude': -77.488503}	2
18930	{'longtitude': -84.207932}	1
18932	{'longtitude': -87.625397}	1
8913	{'longtitude': 15.77659}	1
13548	{'longtitude': -119.3114435}	2
21862	{'longtitude': -70.566559}	2
18938	{'longtitude': -86.252724}	1
18939	{'longtitude': -81.66061400000001}	2
4658	{'longtitude': 114.157692}	3
8849	{'longtitude': 35.11411775}	2
8840	{'longtitude': -19.917489500000002}	7
8841	{'longtitude': 10.68017}	3
19257	{'longtitude': -104.883926}	2
8844	{'longtitude': -1.2886}	4
8845	{'longtitude': 39.21917}	3
8846	{'longtitude': 37.615559}	2
8915	{'longtitude': 8.064239666666667}	1
7669	{'longtitude': 139.691696}	1
7668	{'longtitude': 139.08335559999998}	3
16507	{'longtitude': -112.031029}	2
18531	{'longtitude': -92.045235}	2
7661	{'longtitude': 141.350006}	3
7660	{'longtitude': 139.691696}	15
7663	{'longtitude': 139.691696}	1
7665	{'longtitude': 139.691696}	1
11845	{'longtitude': 25.63852825}	2
7667	{'longtitude': 139.67084499999999}	3
11844	{'longtitude': -48.900695999999996}	1
18822	{'longtitude': -70.76323148571429}	3
11842	{'longtitude': -89.40123}	2
16506	{'longtitude': -80.12417216666667}	2
18536	{'longtitude': -99.97925025}	1
1763	{'longtitude': -77.488503}	2
1760	{'longtitude': -119.57209499999999}	4
1761	{'longtitude': -97.99005507407409}	3
1766	{'longtitude': -96.942802}	1
1767	{'longtitude': -86.29072251181094}	6
11191	{'longtitude': -77.050781}	2
11190	{'longtitude': -104.040508}	2
14345	{'longtitude': -76.456898}	1
11192	{'longtitude': -89.72165966666667}	3
11195	{'longtitude': -104.88392599999999}	2
11194	{'longtitude': -81.485359}	1
11119	{'longtitude': -73.587807}	1
11118	{'longtitude': -88.88334231249999}	2
690	{'longtitude': -78.12219843469818}	15
1545	{'longtitude': -110.350563}	1
11197	{'longtitude': -72.254181}	1
16380	{'longtitude': 21.01178}	2
11111	{'longtitude': -92.918839}	2
14470	{'longtitude': -82.812119}	2
14473	{'longtitude': -93.47201822222223}	1
18641	{'longtitude': -74.005966}	1
11115	{'longtitude': -104.88392600000002}	1
14474	{'longtitude': -122.671989}	2
14476	{'longtitude': -118.243683}	1
8710	{'longtitude': 37.615559}	1
8711	{'longtitude': 82.934601}	2
16382	{'longtitude': 24.878284312500003}	1
8716	{'longtitude': -0.38692}	1
8717	{'longtitude': 24.085024583333325}	9
8718	{'longtitude': -62.598862}	2
8719	{'longtitude': 24.023239}	1
19572	{'longtitude': -79.92717}	2
13841	{'longtitude': -104.995598}	3
13840	{'longtitude': -83.9709855}	2
13843	{'longtitude': -122.031067}	1
13842	{'longtitude': -82.8002907}	2
13845	{'longtitude': -102.7186412222222}	1
11775	{'longtitude': -90.24655282758623}	2
13847	{'longtitude': -87.898315}	1
13846	{'longtitude': -106.601822}	2
13849	{'longtitude': -72.903851}	1
13848	{'longtitude': -122.330589}	2
16386	{'longtitude': -93.455513}	2
11762	{'longtitude': -107.75749200000001}	1
18649	{'longtitude': -97.93371975}	1
7883	{'longtitude': -84.66816445454546}	1
5619	{'longtitude': 10.746089999999999}	3
5256	{'longtitude': -83.01277200000003}	1
5610	{'longtitude': 15.143737117647056}	3
5611	{'longtitude': -0.13947}	6
5616	{'longtitude': 20.723585}	3
5617	{'longtitude': 20.952444083333337}	39
5615	{'longtitude': 3.806327777777778}	6
11765	{'longtitude': -119.707222}	1
20745	{'longtitude': 10.32898}	2
11568	{'longtitude': -77.105057}	1
11569	{'longtitude': 14.742888470588236}	2
20747	{'longtitude': 4.95972}	1
11560	{'longtitude': -82.59124766666666}	2
11561	{'longtitude': -99.99338}	2
11562	{'longtitude': -75.85382404999999}	1
11563	{'longtitude': 8.186637375}	23
11565	{'longtitude': -91.2949375}	2
11567	{'longtitude': -92.045235}	1
16500	{'longtitude': -108.756401}	1
20742	{'longtitude': 19.039909}	1
4669	{'longtitude': 105.8294155}	1
10703	{'longtitude': -89.479202}	1
10702	{'longtitude': -93.86248181818183}	2
10701	{'longtitude': -81.0021475}	2
19194	{'longtitude': -93.1046195882353}	2
9527	{'longtitude': 127.070557}	2
9520	{'longtitude': 114.157692}	1
9523	{'longtitude': 126.977829}	2
19197	{'longtitude': -90.54464}	2
6778	{'longtitude': 18.438555}	5
6779	{'longtitude': -2.44161}	7
6774	{'longtitude': 3.9405499999999996}	14
6775	{'longtitude': 0.0}	1
6776	{'longtitude': 7.519377272727272}	2
6770	{'longtitude': -0.12574}	1
6771	{'longtitude': 9.869542749999999}	6
6772	{'longtitude': 4.77546}	1
6773	{'longtitude': -9.13333}	1
9965	{'longtitude': 126.977829}	1
9966	{'longtitude': 126.92210750000001}	1
9967	{'longtitude': 126.977829}	2
9961	{'longtitude': 126.977829}	1
9962	{'longtitude': 127.1057395}	1
9963	{'longtitude': 84.651886}	4
9968	{'longtitude': 126.977829}	1
19196	{'longtitude': -73.063819125}	2
16252	{'longtitude': 2.29998}	2
16239	{'longtitude': 2.3}	1
19918	{'longtitude': -77.488503}	1
16729	{'longtitude': -79.377449}	2
16728	{'longtitude': -89.032031}	2
19911	{'longtitude': -77.488503}	2
16230	{'longtitude': 60.612499}	1
19913	{'longtitude': -92.045235}	1
19912	{'longtitude': -84.387978}	1
16727	{'longtitude': -78.10602109999999}	2
19914	{'longtitude': -84.203903}	2
16725	{'longtitude': -84.387978}	2
19916	{'longtitude': -77.45648083333327}	2
12033	{'longtitude': -97.67497549999999}	2
12032	{'longtitude': -73.97422}	2
12031	{'longtitude': -80.06369}	2
12037	{'longtitude': -77.096802}	1
12036	{'longtitude': -93.4554856}	3
64610	{'longtitude': -92.045235}	1
64616	{'longtitude': -82.58155066666666}	1
64615	{'longtitude': -92.045235}	1
16191	{'longtitude': 16.412781}	1
64619	{'longtitude': -92.045235}	1
18581	{'longtitude': -93.35009766666667}	2
9508	{'longtitude': 140.52439866666666}	2
9509	{'longtitude': 149.128067}	2
16250	{'longtitude': 18.95845}	1
9502	{'longtitude': -121.95291099999997}	4
9503	{'longtitude': 143.65771479999998}	2
9501	{'longtitude': 77.21666700000002}	1
9506	{'longtitude': 103.85006700000004}	1
9507	{'longtitude': 150.307388}	1
9504	{'longtitude': 80.278473}	1
9505	{'longtitude': 121.531853}	31
21639	{'longtitude': -87.1423535}	2
21638	{'longtitude': -118.243683}	1
21633	{'longtitude': -105.01994875}	2
21631	{'longtitude': -77.488503}	1
21637	{'longtitude': -105.1164254827586}	2
21635	{'longtitude': 69.8933532}	2
21634	{'longtitude': -84.390144}	1
16257	{'longtitude': 10.22727}	1
3681	{'longtitude': -80.374802}	5
3680	{'longtitude': -41.63547086956522}	3
6927	{'longtitude': -100.300003}	1
3685	{'longtitude': -78.67174523404255}	2
2518	{'longtitude': 139.69169600000004}	8
2519	{'longtitude': 139.49810862162158}	3
2514	{'longtitude': 132.32988317948713}	13
2515	{'longtitude': 139.691696}	3
2516	{'longtitude': 102.62739933333334}	183
2510	{'longtitude': 138.64049913999995}	7
2511	{'longtitude': 139.691696}	2
2512	{'longtitude': 139.22747783333332}	2
2513	{'longtitude': 139.08743162264145}	11
16256	{'longtitude': 14.42076}	1
19824	{'longtitude': -118.254433}	2
5058	{'longtitude': -76.001518}	2
5054	{'longtitude': -107.46158271428571}	4
3538	{}	3
5056	{'longtitude': -88.72308426666667}	9
4661	{'longtitude': -74.170563}	1
5050	{'longtitude': -81.24645625000001}	13
5051	{'longtitude': 126.97782899999997}	6
8780	{'longtitude': 1.37614}	1
10760	{'longtitude': -50.02910533333333}	5
10763	{'longtitude': -97.886427}	3
21924	{'longtitude': -90.54464}	1
10765	{'longtitude': -93.689733}	1
10764	{'longtitude': -96.890121}	19
10766	{'longtitude': -102.8413315}	2
10768	{'longtitude': -94.635952}	1
16254	{'longtitude': 2.3488}	2
18893	{'longtitude': -79.29020655555557}	2
4167	{'longtitude': -122.344498}	1
18891	{'longtitude': -80.015701}	1
14641	{'longtitude': -80.474228}	2
14646	{'longtitude': -87.16260033333333}	2
14647	{'longtitude': -92.98585979999999}	2
14860	{'longtitude': -81.96794955555555}	2
14645	{'longtitude': -77.397331}	2
18545	{'longtitude': -79.72784437209307}	2
18547	{'longtitude': -46.636108}	3
18546	{'longtitude': -96.94280199999999}	1
18540	{'longtitude': -90.54464}	2
14868	{'longtitude': -49.27306000000001}	2
14869	{'longtitude': -29.595556}	1
19090	{'longtitude': -46.636108}	1
13071	{'longtitude': 0.0}	1
13072	{'longtitude': -2.04972}	1
13074	{'longtitude': 34.780571}	2
13075	{'longtitude': 30.26417}	2
13142	{'longtitude': 6.89583}	2
13078	{'longtitude': 30.26417}	2
13079	{'longtitude': 37.615559}	2
10589	{'longtitude': -104.45143366666667}	2
18769	{'longtitude': -118.254433}	2
18768	{'longtitude': -118.254433}	2
13143	{'longtitude': -0.87734}	3
18761	{'longtitude': -106.4461365}	2
18760	{'longtitude': -115.363017}	2
18763	{'longtitude': -118.254433}	2
18765	{'longtitude': -118.254433}	2
18764	{'longtitude': -118.254433}	2
18767	{'longtitude': -118.254433}	2
18766	{'longtitude': -118.254433}	2
20271	{'longtitude': -98.53773123529412}	1
20272	{'longtitude': -82.56490366666667}	1
20274	{'longtitude': -72.11327833333333}	2
20275	{'longtitude': -109.319028}	1
16259	{'longtitude': 24.93545}	1
19092	{'longtitude': -100.786278}	7
10185	{'longtitude': 126.977829}	2
10184	{'longtitude': 126.977829}	2
10187	{'longtitude': 126.94390366666666}	1
10186	{'longtitude': 127.08830275}	2
10181	{'longtitude': 126.977829}	2
10180	{'longtitude': 0.0}	1
10183	{'longtitude': 126.94996825}	2
19236	{'longtitude': -85.627563}	2
10189	{'longtitude': 126.977829}	2
10188	{'longtitude': 126.977829}	2
15305	{'longtitude': -88.80672966666667}	2
19235	{'longtitude': -87.9151782}	2
15118	{'longtitude': -89.643707}	1
15115	{'longtitude': -118.466103}	1
15114	{'longtitude': -81.64892775}	2
15117	{'longtitude': -90.226067}	2
15116	{'longtitude': -81.02224}	1
15111	{'longtitude': -89.48111966666666}	2
15110	{'longtitude': -122.623848}	1
15113	{'longtitude': -77.488503}	1
15112	{'longtitude': -84.79656600000001}	2
8035	{'longtitude': -74.110588}	1
8031	{'longtitude': -74.110588}	1
8039	{'longtitude': -80.55120099999999}	1
8038	{'longtitude': -73.62879466666668}	1
12859	{'longtitude': 40.46466233333334}	4
12858	{'longtitude': 32.641392}	1
12589	{'longtitude': 19.039909}	2
8528	{'longtitude': 2.3488}	1
8522	{'longtitude': 23.716221}	1
12853	{'longtitude': 9.440714999999999}	2
8520	{'longtitude': 8.571095}	3
8527	{'longtitude': 2.3300028571428575}	7
8526	{}	2
12857	{'longtitude': 9.22528}	1
12584	{'longtitude': 0.0}	2
8536	{'longtitude': 19.039909}	1
16353	{'longtitude': -0.18651}	1
16350	{'longtitude': 6.89583}	1
15302	{'longtitude': -110.4825785}	1
7269	{'longtitude': -71.12925}	2
7268	{'longtitude': -92.5734065}	2
19256	{'longtitude': -86.26059928571429}	1
19575	{'longtitude': -117.794296}	1
4295	{'longtitude': 74.46091066666666}	2
13985	{'longtitude': -121.888535}	1
13986	{'longtitude': -86.670215625}	2
13987	{'longtitude': -71.236221}	2
13980	{'longtitude': -77.98214733333333}	1
13981	{'longtitude': -82.754857}	2
4293	{'longtitude': -90.95816456903775}	2
13983	{'longtitude': -83.007523}	1
16351	{'longtitude': 24.753531}	2
22032	{'longtitude': -96.806671}	1
22033	{'longtitude': -75.7752915}	2
22034	{'longtitude': -117.823112}	1
22035	{'longtitude': -73.347855}	2
22036	{'longtitude': -118.243683}	2
16929	{'longtitude': -97.734833}	2
16928	{'longtitude': -73.77505514285716}	3
15225	{'longtitude': -88.021797}	2
4749	{'longtitude': 127.210163}	1
13679	{'longtitude': -100.54199733333333}	1
13672	{'longtitude': -71.46634524999999}	3
13673	{'longtitude': -71.46656}	3
13670	{'longtitude': -76.48880224999999}	2
4740	{'longtitude': 136.54077567179485}	10
4747	{'longtitude': 42.94650814285713}	4
13677	{'longtitude': 34.466671}	2
13674	{'longtitude': -71.48560566666667}	2
13675	{'longtitude': -69.66619866666667}	4
16002	{'longtitude': 37.802238}	1
19763	{'longtitude': -48.63472}	2
19760	{'longtitude': -77.488503}	2
19761	{'longtitude': -122.394608}	2
19766	{'longtitude': -89.9576}	1
19767	{'longtitude': -90.513268}	1
19764	{'longtitude': -74.110588}	2
19765	{'longtitude': -84.7625695}	2
16008	{'longtitude': 16.37208}	2
5860	{'longtitude': -76.001518}	1
12230	{'longtitude': -117.237381}	1
21888	{'longtitude': 0.0}	2
17358	{'longtitude': -75.702896}	2
17609	{'longtitude': 126.977829}	1
21889	{'longtitude': -82.51432799999999}	1
17607	{'longtitude': 126.977829}	2
17606	{'longtitude': 126.977829}	2
17605	{'longtitude': -38.7442515}	4
17356	{'longtitude': -95.05090525}	2
17603	{'longtitude': 127.91286099999999}	2
17602	{'longtitude': 126.977829}	2
17601	{'longtitude': 127.057804}	2
17600	{'longtitude': 126.977829}	2
15432	{'longtitude': 8.55}	1
2187	{'longtitude': 1.0434056410256407}	1
4608	{'longtitude': 153.028091}	1
4609	{'longtitude': 94.45280149999999}	3
13517	{'longtitude': -74.005966}	3
13516	{'longtitude': -77.4337998}	2
2188	{'longtitude': 1.4558087368421042}	2
13513	{'longtitude': -56.6229315}	2
13512	{'longtitude': -100.4305535}	4
4600	{'longtitude': -123.262039}	4
4601	{'longtitude': -116.0941526}	2
12420	{'longtitude': 8.0199125}	2
15437	{'longtitude': 12.24315}	2
15434	{'longtitude': 10.668523333333333}	2
15435	{'longtitude': 4.29861}	3
19588	{'longtitude': -93.98694833333333}	2
19589	{'longtitude': -84.49783333333333}	2
19586	{'longtitude': -98.72150433333333}	2
6903	{'longtitude': 39.63047328571428}	3
19584	{'longtitude': -97.57190525}	1
19585	{'longtitude': -82.569275}	2
19582	{'longtitude': -74.87097159999999}	2
19583	{'longtitude': -71.17086375000001}	9
19580	{'longtitude': -94.51506}	1
8687	{'longtitude': 9.836389166666665}	3
151	{'longtitude': -21.45871422727273}	8
20869	{'longtitude': 2.15899}	1
6901	{'longtitude': -2.87}	2
