13056	{'longtitude': 41.433891}	2
13057	{'longtitude': 12.56553}	1
13054	{'longtitude': 2.939687749999999}	3
18703	{'longtitude': -78.896202}	2
11664	{'longtitude': -63.014017062500024}	9
18701	{'longtitude': -95.948235}	3
15360	{'longtitude': 10.63171}	2
18707	{'longtitude': -84.4915836}	2
18706	{'longtitude': -92.045235}	1
18705	{'longtitude': -48.68922525}	5
18704	{'longtitude': -6.26719}	1
18709	{'longtitude': -77.442917}	2
18708	{'longtitude': -85.08553785714285}	2
21730	{'longtitude': -96.825195}	1
16234	{'longtitude': 37.615559}	2
17829	{'longtitude': 142.4458298}	1
17828	{'longtitude': 147.179718}	2
17827	{'longtitude': 100.51667000000002}	1
17826	{'longtitude': 106.84513100000001}	1
17825	{'longtitude': 116.397232}	1
17824	{'longtitude': 114.157692}	3
17823	{'longtitude': 100.51667}	1
17821	{'longtitude': 100.769109}	2
17820	{'longtitude': 83.23208496153845}	3
20258	{'longtitude': -83.83969475}	2
20259	{'longtitude': -108.87624133333333}	2
20252	{'longtitude': -74.70495700000001}	3
20253	{'longtitude': -122.386948}	2
20250	{'longtitude': -79.202408}	1
20251	{'longtitude': -83.0407145}	2
20256	{'longtitude': -77.401871}	1
20257	{'longtitude': -79.826347}	2
20255	{'longtitude': -96.806671}	3
26195	{'longtitude': -118.243683}	1
1215	{'longtitude': -122.248833}	3
23059	{'longtitude': -94.42595299999999}	2
23058	{'longtitude': 28.0512705}	2
23509	{'longtitude': -85.374812}	2
23506	{'longtitude': -81.034813}	2
23505	{'longtitude': -80.621727}	2
23051	{'longtitude': -77.386993}	1
23502	{'longtitude': -97.94438149999999}	2
23501	{'longtitude': -77.488503}	1
23500	{'longtitude': -96.682106}	2
9463	{'longtitude': 149.063614}	1
16379	{'longtitude': 11.57549}	2
15367	{'longtitude': 0.0}	1
16880	{'longtitude': -84.387978}	1
65175	{'longtitude': -83.05556466666667}	1
10696	{'longtitude': -72.863579}	2
7181	{'longtitude': -98.67339700000002}	1
7182	{'longtitude': -103.85201310714284}	1
7183	{'longtitude': -81.19791342857141}	2
7184	{'longtitude': -96.916672}	2
16831	{'longtitude': -81.92324833333333}	1
12000	{'longtitude': -71.056938}	1
12833	{'longtitude': -9.13333}	2
12832	{'longtitude': 26.760740333333334}	3
16392	{'longtitude': -84.203903}	3
12830	{'longtitude': 11.57549}	1
8549	{'longtitude': 8.69406}	2
15288	{'longtitude': -83.42541296491233}	3
12835	{'longtitude': 11.52009}	3
8018	{'longtitude': -101.071865}	2
15285	{'longtitude': -77.488503}	2
15284	{'longtitude': -77.488503}	2
8015	{'longtitude': -90.19705853333333}	10
8546	{'longtitude': 0.24054000000000003}	5
8012	{'longtitude': -43.17115625}	3
8011	{'longtitude': -83.39762246478872}	18
8542	{'longtitude': 8.773064999999999}	6
7456	{'longtitude': -78.70065433333333}	2
7454	{'longtitude': -72.416638}	2
7453	{'longtitude': -81.589118}	1
7450	{'longtitude': -93.032219}	2
7458	{'longtitude': -117.831917}	1
7459	{'longtitude': -97.79188363888892}	4
23124	{'longtitude': -73.97422}	1
19335	{'longtitude': -108.05073066666667}	2
4596	{'longtitude': -81.713501}	1
13603	{'longtitude': -77.488503}	1
4733	{'longtitude': 139.691696}	1
2746	{'longtitude': -83.012772}	2
4730	{'longtitude': 139.691696}	3
23120	{'longtitude': -81.442062}	2
10884	{'longtitude': -80.78169333333334}	2
4844	{'longtitude': 14.838847999999999}	2
10886	{'longtitude': -80.25339233333334}	20
10887	{'longtitude': -94.556549}	2
10880	{'longtitude': -107.63787083333334}	3
10881	{'longtitude': -49.12066960000001}	3
22678	{'longtitude': -58.377232}	2
22676	{'longtitude': -92.96055760000002}	2
4736	{'longtitude': 143.45851791999993}	8
22674	{'longtitude': -80.14949}	2
22675	{'longtitude': -79.73017675}	1
22672	{'longtitude': -90.54464}	1
22673	{'longtitude': -92.045235}	2
22670	{'longtitude': -76.608276}	1
8291	{'longtitude': 17.094738800000002}	1
15554	{'longtitude': 37.615559}	3
6534	{'longtitude': -152.2037791333333}	3
24708	{'longtitude': 14.28611}	1
24709	{'longtitude': 21.01178}	1
24704	{'longtitude': 21.227221}	1
15551	{'longtitude': -1.38333}	1
24706	{'longtitude': 28.949659}	1
24700	{'longtitude': -117.863579}	1
4738	{'longtitude': 145.0796062857143}	4
24702	{'longtitude': 2.3488}	2
15550	{'longtitude': 8.64944}	2
13608	{'longtitude': -87.48127}	1
15553	{'longtitude': 16.184389}	3
21471	{'longtitude': 8.27455}	2
16377	{'longtitude': 4.95972}	2
19336	{'longtitude': -118.243683}	1
22019	{'longtitude': -74.39539042857145}	2
394	{'longtitude': -86.245903}	1
22012	{'longtitude': -77.036369}	3
22013	{'longtitude': -122.248833}	2
22010	{'longtitude': -79.51973}	2
22011	{'longtitude': -99.301109}	2
22016	{'longtitude': -122.196617}	1
22017	{'longtitude': -88.110123}	3
4729	{'longtitude': 139.895851}	2
4728	{'longtitude': 139.691696}	2
4725	{'longtitude': 139.42470758064508}	52
13615	{'longtitude': -50.096331}	3
4727	{'longtitude': 139.691696}	2
13617	{'longtitude': -96.798798}	1
4721	{'longtitude': 139.691696}	2
13611	{'longtitude': -84.32090000000001}	2
4723	{'longtitude': 139.691696}	3
13613	{'longtitude': -77.397331}	1
20796	{'longtitude': 6.49139}	4
16065	{'longtitude': 10.74609}	3
19706	{'longtitude': -84.387978}	1
19700	{'longtitude': -122.007523}	2
16061	{'longtitude': 34.780571}	2
16062	{'longtitude': 19.70674725}	1
16063	{'longtitude': -0.16222625}	3
11280	{'longtitude': -87.900841}	1
11283	{'longtitude': -122.067902}	2
19708	{'longtitude': -83.4479945}	2
16069	{'longtitude': 28.949659}	2
11286	{'longtitude': -81.675468}	2
17621	{'longtitude': 121.458061}	6
17620	{'longtitude': 117.66243925}	7
17623	{'longtitude': 114.06829799999998}	1
17622	{'longtitude': 113.17897445454545}	4
17625	{'longtitude': 72.51296344444444}	3
17624	{'longtitude': 114.69675199999999}	5
3748	{'longtitude': 126.977829}	2
3746	{'longtitude': -121.85851579999999}	1
17628	{'longtitude': 128.26277166666668}	2
3745	{'longtitude': 10.301747142857144}	2
3742	{'longtitude': -110.20482659999999}	13
3741	{'longtitude': 24.17233364768674}	28
4621	{'longtitude': 101.36172330487804}	13
4622	{'longtitude': 93.17934864285715}	2
13532	{'longtitude': -77.488503}	2
4624	{'longtitude': 114.157692}	1
13534	{'longtitude': -74.005966}	1
13537	{'longtitude': -79.1026900769231}	4
13536	{'longtitude': -73.96189168750001}	3
4628	{'longtitude': 109.9137948333333}	11
11019	{'longtitude': -96.108551}	1
11757	{'longtitude': -72.81237557142857}	1
11755	{'longtitude': -93.55183271428574}	1
11754	{'longtitude': -89.00459418181819}	5
201	{'longtitude': -52.08213966666667}	2
11752	{'longtitude': -46.636108}	1
11751	{'longtitude': -49.5352805}	1
16372	{'longtitude': -0.48149}	2
19560	{'longtitude': -98.82124475}	2
16393	{'longtitude': -78.794998}	2
19562	{'longtitude': -83.62034633333333}	2
14168	{'longtitude': -76.94136066666668}	2
16396	{'longtitude': -81.50936157142857}	2
19565	{'longtitude': -77.488503}	1
14535	{'longtitude': -58.60344080000001}	14
19568	{'longtitude': -88.155098}	2
19569	{'longtitude': -121.955925}	2
16398	{'longtitude': -93.613373}	2
16399	{'longtitude': -96.92370616666666}	6
14536	{'longtitude': -87.915123}	1
20886	{'longtitude': 9.437108}	3
20733	{'longtitude': 30.5238}	2
20732	{'longtitude': -21.895411}	1
20735	{'longtitude': 6.56114}	5
20734	{'longtitude': 15.5328145}	2
20737	{'longtitude': -0.12574}	1
20880	{'longtitude': 13.41053}	2
16373	{'longtitude': -6.95083}	2
20738	{'longtitude': 6.95}	3
20889	{'longtitude': 37.615559}	1
20888	{'longtitude': 18.064899}	2
11012	{'longtitude': -92.47494037499999}	3
13289	{'longtitude': 8.344674000000001}	3
13288	{'longtitude': 30.5238}	1
13287	{'longtitude': -0.37739}	2
13286	{'longtitude': 9.0152975}	5
13285	{'longtitude': -1.5335333333333334}	18
174	{'longtitude': -86.35146757872343}	77
13283	{'longtitude': 8.55}	1
13282	{'longtitude': 7.62571}	2
13280	{'longtitude': -6.26719}	2
8614	{'longtitude': 26.10626}	1
20792	{'longtitude': 8.24932}	3
14167	{'longtitude': -104.883926}	2
14166	{'longtitude': -79.377037}	1
21930	{'longtitude': -75.7995455}	1
21283	{'longtitude': 14.50513}	1
21280	{'longtitude': 36.3029295}	1
21933	{'longtitude': -45.0863935}	2
21286	{'longtitude': 5.96944}	2
21287	{'longtitude': 37.615559}	1
21936	{'longtitude': -78.130697}	4
21285	{'longtitude': 6.7721875}	3
21938	{'longtitude': -118.037003}	2
21939	{'longtitude': -77.397331}	1
21289	{}	3
20089	{'longtitude': -76.999802}	1
20088	{'longtitude': -77.550095}	2
20087	{'longtitude': -96.79996766666666}	2
20086	{'longtitude': 28.043631}	1
20083	{'longtitude': -96.806671}	2
20082	{'longtitude': -102.89107833333333}	2
20081	{'longtitude': -87.92842028571428}	3
20080	{'longtitude': -85.282102}	6
10390	{'longtitude': -96.12566575}	2
23512	{'longtitude': -122.310402}	1
10395	{'longtitude': -83.72761550000001}	2
10396	{'longtitude': -66.28872088888889}	5
10397	{'longtitude': -82.70398499999997}	6
270	{'longtitude': -86.72394435135135}	2
16934	{'longtitude': -102.81639066666668}	1
16935	{'longtitude': -92.937233}	1
271	{'longtitude': -120.20679125560568}	9
7212	{'longtitude': -86.79251883333335}	3
17388	{'longtitude': -103.48886133333333}	5
16938	{'longtitude': -84.443268}	2
17884	{'longtitude': 106.845131}	1
12226	{'longtitude': -79.38268300000003}	1
12227	{'longtitude': -84.9472852}	2
12224	{'longtitude': -91.6033125}	3
12225	{'longtitude': -86.0495726875}	1
12222	{'longtitude': -67.92152816666668}	13
12220	{'longtitude': -90.54464}	1
12221	{'longtitude': -86.126259}	3
19977	{'longtitude': -87.636703}	2
12229	{'longtitude': -78.75590125000001}	2
15708	{'longtitude': 34.98917}	2
15709	{'longtitude': 8.25469}	1
15879	{'longtitude': 4.95972}	4
15876	{'longtitude': 49.3461}	1
6810	{'longtitude': 34.780571}	2
6813	{'longtitude': -3.6045884615384605}	1
15703	{'longtitude': 4.677056666666666}	9
15704	{'longtitude': -3.70256}	2
15705	{'longtitude': 0.0}	1
15870	{}	3
15707	{'longtitude': 35.2253}	1
9757	{'longtitude': 126.977829}	2
278	{'longtitude': -96.25270122222224}	12
9755	{'longtitude': 127.13777900000001}	1
9754	{'longtitude': 126.977829}	1
9753	{'longtitude': 129.040283}	2
9751	{'longtitude': -163.4183806}	3
279	{'longtitude': -92.045235}	8
10576	{'longtitude': -74.005966}	2
19979	{'longtitude': -77.397331}	2
9759	{'longtitude': 126.95554040000002}	3
10573	{'longtitude': -53.755849999999995}	2
18934	{'longtitude': -92.045235}	1
18936	{'longtitude': -74.256172}	1
18937	{'longtitude': -77.488503}	2
18930	{'longtitude': -84.207932}	1
21423	{'longtitude': 12.96068}	2
18932	{'longtitude': -87.625397}	2
8913	{'longtitude': 15.77659}	1
17386	{'longtitude': -85.2740385}	2
21862	{'longtitude': -70.566559}	1
18938	{'longtitude': -86.252724}	2
18939	{'longtitude': -81.66061400000001}	2
21428	{'longtitude': 16.37208}	2
4658	{'longtitude': 114.157692}	4
13526	{'longtitude': -95.20633325}	3
8849	{'longtitude': 35.2253}	2
8840	{'longtitude': -19.917489500000002}	5
8841	{'longtitude': 32.56560714285714}	2
8843	{'longtitude': 6.45992}	2
8844	{'longtitude': -0.70717}	3
8846	{'longtitude': 37.615559}	1
17546	{'longtitude': 150.933334}	1
8915	{'longtitude': 19.294126000000002}	1
7669	{'longtitude': 139.691696}	1
18826	{'longtitude': -77.488503}	2
16507	{'longtitude': -112.031029}	2
18531	{'longtitude': -92.045235}	2
7661	{'longtitude': 141.350006}	2
7660	{'longtitude': 139.691696}	17
7663	{'longtitude': 139.691696}	1
7665	{'longtitude': 139.691696}	1
11845	{'longtitude': 25.638528250000004}	5
7667	{'longtitude': 139.67084499999999}	4
22480	{'longtitude': -121.265274}	2
11844	{'longtitude': -48.900695999999996}	2
18534	{'longtitude': -82.1953675}	3
11842	{'longtitude': -103.4838335}	2
18536	{'longtitude': -96.806671}	1
1763	{'longtitude': -77.488503}	2
1760	{'longtitude': -119.22114333333333}	3
1761	{'longtitude': -97.82399625000004}	2
1766	{'longtitude': -96.942802}	1
1767	{'longtitude': -86.49098906666664}	13
18646	{'longtitude': -113.50193}	1
14346	{'longtitude': -46.636108}	1
11193	{'longtitude': -58.648951583333364}	2
14344	{'longtitude': -74.013298}	1
11195	{'longtitude': -104.883926}	2
14342	{'longtitude': -98.97804538888889}	2
11119	{'longtitude': -73.587807}	1
11118	{'longtitude': -86.24107921428572}	3
690	{'longtitude': -78.01522364739915}	3
14341	{'longtitude': -88.39041633333333}	1
16380	{'longtitude': 21.01178}	2
11111	{'longtitude': -92.918839}	2
14470	{'longtitude': -82.812119}	2
14473	{'longtitude': -93.18495290000001}	2
18641	{'longtitude': -74.005966}	2
14475	{'longtitude': -96.806671}	3
14474	{'longtitude': -122.671989}	2
11116	{'longtitude': -121.945175}	1
8710	{'longtitude': 37.615559}	1
8711	{'longtitude': 82.934601}	1
16382	{'longtitude': 24.906668000000003}	2
16066	{'longtitude': 30.5238}	4
8715	{'longtitude': -0.12574}	1
8716	{'longtitude': -0.38692}	2
8717	{'longtitude': 24.245100634920618}	13
8718	{'longtitude': -62.598862}	2
8719	{'longtitude': 24.023239}	1
20852	{'longtitude': 27.566669}	1
19572	{'longtitude': -79.92717}	2
13841	{'longtitude': -104.995598}	3
13840	{'longtitude': -75.7767945}	2
13843	{'longtitude': -122.031067}	1
13842	{'longtitude': -84.79558566666667}	2
13845	{'longtitude': -107.56645340476189}	3
13847	{'longtitude': -87.898315}	2
13846	{'longtitude': -88.16645033333334}	3
13849	{'longtitude': -72.903851}	1
13848	{'longtitude': -122.330589}	2
19035	{}	7
18649	{'longtitude': -102.7540314}	3
7883	{'longtitude': -84.80410226666666}	1
5619	{'longtitude': 10.746089999999999}	3
19193	{'longtitude': -118.874603}	2
5610	{'longtitude': 15.375947583333334}	3
5611	{'longtitude': -0.13947}	5
10250	{'longtitude': -73.765999}	1
5617	{'longtitude': 20.951251999999993}	42
5615	{'longtitude': 3.6752316666666665}	7
11765	{'longtitude': -119.707222}	1
20745	{'longtitude': 10.32898}	2
17032	{'longtitude': -115.137222}	1
23266	{'longtitude': -79.5751305}	3
11569	{'longtitude': 11.198896571428572}	5
23264	{'longtitude': -118.243683}	2
20747	{'longtitude': 4.95972}	5
23262	{'longtitude': -78.86203}	2
11560	{'longtitude': -82.59124766666666}	2
11562	{'longtitude': -55.76434823255813}	4
11563	{'longtitude': -132.4549418888889}	17
11565	{'longtitude': -89.80621833333333}	2
23268	{'longtitude': -92.045235}	1
23269	{'longtitude': -74.110588}	2
25959	{'longtitude': -83.5557814}	2
16500	{'longtitude': -108.756401}	2
20742	{'longtitude': 19.039909}	1
4669	{'longtitude': 126.999666}	1
9524	{'longtitude': 126.95554039999999}	2
22249	{'longtitude': -92.045235}	1
10702	{'longtitude': -95.90684300000001}	2
22247	{'longtitude': -94.68486}	2
22246	{'longtitude': -77.488503}	2
22245	{'longtitude': -97.279984}	2
22244	{'longtitude': -107.34891233333333}	1
22243	{'longtitude': -83.47535311111112}	1
22242	{'longtitude': -84.2875635}	1
22241	{'longtitude': -61.74690883333333}	4
22240	{'longtitude': -92.420532}	1
25048	{'longtitude': -0.71986}	2
9527	{'longtitude': 127.070557}	2
25738	{'longtitude': -82.650131}	1
25040	{'longtitude': -0.12574}	1
25041	{'longtitude': 1.1091}	1
25042	{'longtitude': 4.63683}	1
25044	{'longtitude': 5.21413}	1
25733	{'longtitude': -101.42763149999999}	1
25730	{'longtitude': -74.669518}	2
22999	{'longtitude': -66.715729}	1
10705	{'longtitude': -89.34373436363636}	2
6778	{'longtitude': 19.341417000000003}	7
6779	{'longtitude': -2.44161}	7
6774	{'longtitude': 7.018884}	25
6775	{'longtitude': 0.0}	2
6776	{'longtitude': 7.442072272727273}	4
6770	{'longtitude': -0.06287}	4
6772	{'longtitude': 5.115506666666666}	4
6773	{'longtitude': -9.13333}	1
9965	{'longtitude': 126.977829}	1
9966	{'longtitude': 126.89424675}	2
9967	{'longtitude': 126.977829}	2
9962	{'longtitude': 127.1057395}	1
9963	{'longtitude': 127.05780399999999}	2
9968	{'longtitude': 126.977829}	2
19196	{'longtitude': -75.00613255555555}	2
65500	{'longtitude': -123.119774}	1
20035	{'longtitude': -85.565151}	1
16252	{'longtitude': 2.29998}	2
19919	{'longtitude': -77.488503}	1
19918	{'longtitude': -77.488503}	1
16729	{'longtitude': -79.377449}	2
16728	{'longtitude': -115.181385}	2
19911	{'longtitude': -77.488503}	2
16230	{'longtitude': 60.612499}	1
19913	{'longtitude': -92.045235}	1
19912	{'longtitude': -99.6019825}	2
19914	{'longtitude': -84.203903}	1
16237	{'longtitude': 4.88969}	2
19916	{'longtitude': -73.20342969230767}	3
21616	{'longtitude': -74.172371}	2
12033	{'longtitude': -90.9557895}	1
12031	{'longtitude': -80.06369}	2
12030	{'longtitude': -97.0220185}	1
12037	{'longtitude': -78.4368104}	2
12036	{'longtitude': -93.035448}	2
12034	{'longtitude': -37.002983}	1
9508	{'longtitude': 138.598633}	1
9509	{'longtitude': 149.79456566666667}	2
9502	{'longtitude': -121.95291099999996}	3
9503	{'longtitude': 174.766663}	1
9501	{'longtitude': 77.21666700000002}	1
9506	{'longtitude': 103.85006700000001}	1
9504	{'longtitude': 80.278473}	1
9505	{'longtitude': 121.53185299999998}	34
21639	{'longtitude': -90.36166933333334}	3
21638	{'longtitude': -118.243683}	2
21633	{'longtitude': -105.082626}	1
21632	{'longtitude': -70.255333}	1
21631	{'longtitude': -77.442917}	2
21630	{'longtitude': -97.91091549999999}	2
21637	{'longtitude': -104.6462508108108}	5
21634	{'longtitude': -84.390144}	2
16257	{'longtitude': 10.22727}	1
3583	{'longtitude': 107.07481319047622}	1
3681	{'longtitude': -80.374802}	4
3680	{'longtitude': -48.26939517391305}	3
3685	{'longtitude': -78.81765393548388}	2
16740	{'longtitude': -89.44240688888888}	2
26048	{'longtitude': -71.666672}	1
2518	{'longtitude': 139.6895011578947}	11
2519	{'longtitude': 139.3506134761905}	6
2514	{'longtitude': 126.18211478378375}	17
2515	{'longtitude': 139.691696}	4
2516	{'longtitude': 126.57410000000002}	230
2510	{'longtitude': 133.57734711764698}	7
2511	{'longtitude': 139.691696}	2
2512	{'longtitude': 139.22747783333332}	1
26046	{'longtitude': -111.808868}	1
16256	{'longtitude': 14.42076}	2
19371	{'longtitude': -84.390144}	1
22812	{'longtitude': -75.653954}	1
22813	{'longtitude': -96.682106}	1
22811	{'longtitude': -109.42125300000001}	2
5058	{'longtitude': -76.001518}	1
22815	{'longtitude': -76.61219}	2
5054	{'longtitude': -107.46158271428571}	5
5055	{'longtitude': -97.2621235}	1
5056	{'longtitude': -88.62973966666667}	14
4661	{'longtitude': -74.170563}	1
5050	{'longtitude': -81.36423500000001}	12
22524	{'longtitude': -80.828743}	1
21291	{'longtitude': 0.0}	2
22525	{'longtitude': -81.517632}	2
21926	{'longtitude': -104.883926}	2
11483	{'longtitude': -90.54463999999999}	1
22523	{'longtitude': -117.87159}	2
10763	{'longtitude': -96.71818859999999}	2
21924	{'longtitude': -90.54464}	1
10765	{'longtitude': -93.689733}	1
22520	{'longtitude': -90.1156575}	3
10766	{'longtitude': -102.8413315}	2
10768	{'longtitude': -84.387978}	1
22521	{'longtitude': -90.3961036581197}	1
16254	{'longtitude': 2.3488}	2
21922	{'longtitude': -86.78488175}	2
18893	{'longtitude': -79.80497899999999}	2
18891	{'longtitude': -80.015701}	1
14641	{'longtitude': -80.474228}	2
14862	{'longtitude': -77.488503}	1
18548	{'longtitude': -94.95254}	2
14860	{'longtitude': -83.5941557}	1
14861	{'longtitude': -81.30813271428572}	2
18545	{'longtitude': -77.9665265813954}	2
14648	{'longtitude': -87.853943}	2
18546	{'longtitude': -93.06866950000001}	2
18540	{'longtitude': -76.172432}	1
14868	{'longtitude': -49.27306}	4
11389	{'longtitude': -96.44213457142858}	1
19090	{'longtitude': -53.330555000000004}	1
13071	{'longtitude': 0.0}	1
13073	{'longtitude': 34.780571}	2
13074	{'longtitude': 34.780571}	1
13075	{'longtitude': 30.26417}	1
13142	{'longtitude': 6.89583}	1
13078	{'longtitude': 30.26417}	1
13079	{'longtitude': 37.615559}	2
18769	{'longtitude': -118.254433}	2
18099	{'longtitude': 138.533325}	1
18098	{'longtitude': 138.52181679999998}	2
20699	{'longtitude': 39.38925966666667}	1
18761	{'longtitude': -106.4461365}	1
18760	{'longtitude': -115.363017}	2
18091	{'longtitude': 139.691696}	1
18090	{'longtitude': 139.691696}	2
18765	{'longtitude': -118.254433}	1
18764	{'longtitude': -118.254433}	2
18767	{'longtitude': -118.254433}	1
18766	{'longtitude': -118.254433}	1
20271	{'longtitude': -108.86225966666666}	1
20272	{'longtitude': -98.49063883333334}	3
20274	{'longtitude': -71.180183}	2
20275	{'longtitude': -109.319028}	2
16259	{'longtitude': 24.93545}	2
10185	{'longtitude': 126.977829}	2
10187	{'longtitude': 126.94390366666666}	1
10186	{'longtitude': 127.19877650000001}	1
10181	{'longtitude': 126.977829}	2
10183	{'longtitude': 127.137779}	1
19236	{'longtitude': -85.627563}	2
10189	{'longtitude': 126.977829}	2
10188	{'longtitude': 126.977829}	2
21753	{'longtitude': -70.566559}	2
19093	{'longtitude': -81.14170349999999}	2
20376	{'longtitude': -97.335747}	2
24639	{'longtitude': 8.68417}	2
23079	{'longtitude': -94.210449}	2
23078	{'longtitude': -84.30365233333333}	2
19235	{'longtitude': -87.9151782}	2
23072	{'longtitude': -84.331261}	1
23070	{'longtitude': -98.3174665}	2
23076	{'longtitude': -80.519135}	2
23075	{'longtitude': -122.077019}	1
15119	{'longtitude': -89.222916}	2
15118	{'longtitude': -89.643707}	1
15115	{'longtitude': -118.466103}	2
15114	{'longtitude': -83.12429049999999}	1
15117	{'longtitude': -90.226067}	2
15116	{'longtitude': -81.02224}	1
15111	{'longtitude': -74.02215375}	2
15110	{'longtitude': -122.623848}	1
15113	{'longtitude': -73.710121}	1
15112	{'longtitude': -84.79656600000001}	2
19355	{'longtitude': -103.26994099999999}	2
25898	{'longtitude': -88.2105105}	2
25893	{'longtitude': -97.320847}	1
25892	{'longtitude': -105.22235250000001}	2
25891	{'longtitude': -84.387978}	1
25895	{'longtitude': -75.653954}	1
