"42540559799177078785948357588399685632","42540559799178287711767972217574391807","2001:388:3048::/48","7575","Australian Academic and Reasearch Network (AARNet)"
"42540559804172360272596005338285604864","42540559804173569198415619967460311039","2001:388:406c::/48","7575","Australian Academic and Reasearch Network (AARNet)"
"42540559833989306687571219303238729728","42540559833990515613390833932413435903","2001:388:a0c4::/48","7575","Australian Academic and Reasearch Network (AARNet)"
"42540561051885355883740942485734555648","42540561131113518398005280079278505983","2001:398::/32","7682","HOKKAIDO TELECOMMUNICATIONS NETWORK Co., Inc."
"42540561685710655997855643234086158336","42540561764938818512119980827630108671","2001:3a0::/32","7521","Internet Multifeed Co."
"42540562319535956111970343982437761024","42540562398764118626234681575981711359","2001:3a8::/32","9848","Sejong Telecom"
"42540562953361256226085044730789363712","42540563032589418740349382324333314047","2001:3b0::/32","17529","Community Network Center Inc."
"42540563587186556340199745479140966400","42540563666414718854464083072684916735","2001:3b8::/32","2527","So-net Entertainment Corporation"
"42540564854837156568429146975844171776","42540564934065319082693484569388122111","2001:3c8::/32","4621","UNINET-TH"
"42540564859807050612864887513061261312","42540564859808259538684502142235967487","2001:3c8:100f::/48","133919","University campus network, Rajamangala Universit"
"42540564861028065690675662979514499072","42540564861029274616495277608689205247","2001:3c8:1401::/48","3839","Chulalongkorn University"
"42540564861956520720139698185688842240","42540564861957729645959312814863548415","2001:3c8:1701::/48","23687","The Institute for the Promotion of Teaching Science"
"42540564866913116580559677801984163840","42540564866914325506379292431158870015","2001:3c8:2705::/48","132482","Rajamangala University of Technology Rattanakosin"
"42540564867843989461662942266507919360","42540564867845198387482556895682625535","2001:3c8:2a07::/48","135528","Muban Chombueng Rajabhat University"
"42540564879604419834874054878049599488","42540564879605628760693669507224305663","2001:3c8:5007::/48","17479","Chiang Mai University"
"42540564899411460463440139276435587072","42540564899412669389259753905610293247","2001:3c8:9007::/48","9464","Prince of Songkla University (Sritrang'NET)"
"42540564899413878315079368534784999424","42540564899415087240898983163959705599","2001:3c8:9009::/48","9464","Prince of Songkla University (Sritrang'NET)"
"42540564915187942409411050006351183872","42540564915189151335230664635525890047","2001:3c8:c301::/48","55545","Suranaree University of Technology"
"42540564915192778112689508523050008576","42540564915193987038509123152224714751","2001:3c8:c305::/48","37932","Rajamangala University of Technology Isan"
"42540564924488208739706392247365795840","42540564924489417665526006876540502015","2001:3c8:e10e::/48","9903","Rajamangala Institute of Technology"
"42540569291614257367232052214305390592","42540569370842419881496389807849340927","2001:400::/32","293","ESnet"
"42540569925439557481346752962656993280","42540570004667719995611090556200943615","2001:408::/32","14793","API Digital Communications Group, LLC"
"42540569965053638738478921759428968448","42540569965054847664298536388603674623","2001:408:8000::/48","14793","API Digital Communications Group, LLC"
"42540570559264857595461453711008595968","42540570638493020109725791304552546303","2001:410::/32","0",""
"42540570559575551531102413408908083200","42540570559576760456922028038082789375","2001:410:101::/48","6509","Canarie Inc"
"42540570559576760456922028038082789376","42540570559577969382741642667257495551","2001:410:102::/48","53904","Canarie Inc"
"42540570564216617752602974810605092864","42540570564526102762424319879329873919","2001:410:1000::/40","271","BCNET"
"42540570569168377909744495910201589760","42540570569477862919565840978926370815","2001:410:2000::/40","10965","MRNet"
"42540570598878938852593622507780571136","42540570599188423862414967576505352191","2001:410:8000::/40","26677","ORANO"
"42540570598882565630052466395304689664","42540570598883774555872081024479395839","2001:410:8003::/48","549","GTAnet Networking"
"42540570603830699009735143607377068032","42540570604140184019556488676101849087","2001:410:9000::/40","10533","Hypnovista Network Services"
"42540570603830699009735143607377068032","42540570603908070262190479874558263295","2001:410:9000::/42","25689","National Research Council of Canada"
"42540570603985441514645816141739458560","42540570604062812767101152408920653823","2001:410:9080::/42","25689","National Research Council of Canada"
"42540570608782459166876664706973564928","42540570609091944176698009775698345983","2001:410:a000::/40","8111","Dalhousie University"
"42540570608783668092696279336148271104","42540570608784877018515893965322977279","2001:410:a001::/48","8111","Dalhousie University"
"42540570608801801979990498773768863744","42540570608803010905810113402943569919","2001:410:a010::/48","8111","Dalhousie University"
"42540570628589499795442749105359552512","42540570628898984805264094174084333567","2001:410:e000::/40","7860","University of Prince Edward Island"
"42540571193091366635395769088534904832","42540571193092575561215383717709611007","2001:418:1::/48","3130","RGnet, LLC"
"42540571826915457823690855207711801344","42540571906143620337955192801255751679","2001:420::/32","109","Cisco Systems, Inc."
"42540571827307149789245995060316602368","42540571827308358715065609689491308543","2001:420:144::/48","42","WoodyNet"
"42540571832331445495564393910395469824","42540571832486188000475066444757860351","2001:420:1180::/41","109","Cisco Systems, Inc."
"42540571832486188000475066444757860352","42540571832640930505385738979120250879","2001:420:1200::/41","109","Cisco Systems, Inc."
"42540571841881959470519964390574260224","42540571841883168396339579019748966399","2001:420:305c::/48","32764","CSN Support Services"
"42540571846722498452256939606097788928","42540571866529539080823024004483776511","2001:420:4000::/34","109","Cisco Systems, Inc."
"42540571846722498452256939606097788928","42540571851674258609398460705694285823","2001:420:4000::/36","109","Cisco Systems, Inc."
"42540571848115180996452992415359303680","42540571848124852403009909448756953087","2001:420:4480::/45","109","Cisco Systems, Inc."
"42540571852293228629041150843143847936","42540571852912198648683840980593410047","2001:420:5200::/39","109","Cisco Systems, Inc."
"42540571852912198648683840980593410048","42540571853531168668326531118042972159","2001:420:5400::/39","109","Cisco Systems, Inc."
"42540571853531168668326531118042972160","42540571854150138687969221255492534271","2001:420:5600::/39","109","Cisco Systems, Inc."
"42540571854150138687969221255492534272","42540571854769108707611911392942096383","2001:420:5800::/39","109","Cisco Systems, Inc."
"42540571854769108707611911392942096384","42540571855388078727254601530391658495","2001:420:5a00::/39","109","Cisco Systems, Inc."
"42540571855388078727254601530391658496","42540571856007048746897291667841220607","2001:420:5c00::/39","109","Cisco Systems, Inc."
"42540571886568693466755117204413349888","42540571886573529170033575721112174591","2001:420:c0c0::/46","109","Cisco Systems, Inc."
"42540571886592871983147409787907473408","42540571886597707686425868304606298111","2001:420:c0d4::/46","109","Cisco Systems, Inc."
"42540571886597707686425868304606298112","42540571886602543389704326821305122815","2001:420:c0d8::/46","109","Cisco Systems, Inc."
"42540571886607379092982785338003947520","42540571886612214796261243854702772223","2001:420:c0e0::/46","109","Cisco Systems, Inc."
"42540572460740757937805555956063404032","42540572539968920452069893549607354367","2001:428::/32","3910","Qwest Communications Company, LLC"
"42540572463528540877836890832935845888","42540572463529749803656505462110552063","2001:428:902::/48","13683","Auto-Wares Inc"
"42540572464183778672068019845626593280","42540572464184987597887634474801299455","2001:428:b20::/48","7359","Qwest Corporation"
"42540572464184987597887634474801299456","42540572464186196523707249103976005631","2001:428:b21::/48","4015","Qwest Corporation"
"42540572464469085165497072330857250816","42540572464470294091316686960031956991","2001:428:c0c::/48","19604","IBM"
"42540572465696144872405920943184019456","42540572465697353798225535572358725631","2001:428:1003::/48","2560","IBM"
"42540572470646696103727827413605810176","42540572470647905029547442042780516351","2001:428:2002::/48","35994","Akamai Technologies, Inc."
"42540572470647905029547442042780516352","42540572470649113955367056671955222527","2001:428:2003::/48","20940",""
"42540572470649113955367056671955222528","42540572470650322881186671301129928703","2001:428:2004::/48","20940",""
"42540572472192912227014938128055009280","42540572472194121152834552757229715455","2001:428:2501::/48","2714","General Services Administration"
"42540572478080380968538182208874086400","42540572478081589894357796838048792575","2001:428:3807::/48","18703","IBM"
"42540572480551425343830484241973510144","42540572480552634269650098871148216319","2001:428:4003::/48","26062","IBM"
"42540572480552634269650098871148216320","42540572480553843195469713500322922495","2001:428:4004::/48","32571","tls.net, Inc."
"42540572481789365383115864516872634368","42540572481790574308935479146047340543","2001:428:4403::/48","35994","Akamai Technologies, Inc."
"42540572481794201086394323033571459072","42540572481795410012213937662746165247","2001:428:4407::/48","706","Advanced Workstations Division, IBM Corporation"
"42540572483027305422401244791771758592","42540572483028514348220859420946464767","2001:428:4803::/48","19603","IBM"
"42540572484265245461686625066670882816","42540572484266454387506239695845588991","2001:428:4c03::/48","35994","Akamai Technologies, Inc."
"42540572487979065579542765891368255488","42540572487980274505362380520542961663","2001:428:5803::/48","54318","OneGuard Home Warranties"
"42540572495410332592713891428287119360","42540572495411541518533506057461825535","2001:428:7006::/48","35994","Akamai Technologies, Inc."
"42540572495412750444353120686636531712","42540572495413959370172735315811237887","2001:428:7008::/48","35994","Akamai Technologies, Inc."
"42540572509643016267036920702102929408","42540572509644225192856535331277635583","2001:428:9e03::/48","395478","ROCKY MOUNTAIN INTERNET INC"
"42540572530065400137786851350414360576","42540572535017160294928372450010857471","2001:428:e000::/36","3910","Qwest Communications Company, LLC"
"42540572535017160294928372450010857472","42540572539968920452069893549607354367","2001:428:f000::/36","3908","Qwest Communications Company, LLC"
"42540573728430043792262625586357207040","42540573728431252718082240215531913215","2001:438:20::/48","6129","Xaxis, Inc."
"42540576263692558622493760446173020160","42540576342920721136758098039716970495","2001:458::/32","8002","Stealth Communications"
"42540576897517858736608461194524622848","42540576976746021250872798788068573183","2001:460::/32","3561","Savvis"
"42540576897528739068984992857096978432","42540576897529947994804607486271684607","2001:460:9::/48","3561","Savvis"
"42540576897653258428405299662091714560","42540576897658094131683758178790539263","2001:460:70::/46","7991","Savvis Communications"
"42540576897662929834962216695489363968","42540576897667765538240675212188188671","2001:460:78::/46","3561","Savvis"
"42540576897672601241519133728887013376","42540576897677436944797592245585838079","2001:460:80::/46","3561","Savvis"
"42540576897691944054632967795682312192","42540576897696779757911426312381136895","2001:460:90::/46","7991","Savvis Communications"
"42540576897827343746429806263249403904","42540576897832179449708264779948228607","2001:460:100::/46","3561","Savvis"
"42540577531343158850723161942876225536","42540577610571321364987499536420175871","2001:468::/32","11537","Internet2"
"42540577532271613880187197149050568704","42540577532272822806006811778225274879","2001:468:300::/48","2637","Georgia Institute of Technology"
"42540577532581098890008542217775349760","42540577532890583899829887286500130815","2001:468:400::/40","19782","Indiana University"
"42540577533509553919472577423949692928","42540577533510762845292192053124399103","2001:468:700::/48","20080","Florida International University"
"42540577533510762845292192053124399104","42540577533511971771111806682299105279","2001:468:701::/48","3681","Florida International University"
"42540577534151493529687945515718672384","42540577534152702455507560144893378559","2001:468:913::/48","1747","IBM T.J. Watson Research Center"
"42540577534438008948936612630124036096","42540577534747493958757957698848817151","2001:468:a00::/40","5078","Oklahoma Network for Education Enrichment and"
"42540577535056978968579302767573598208","42540577535366463978400647836298379263","2001:468:c00::/40","10886","University of Maryland"
"42540577535056978968579302767573598208","42540577535211721473489975301935988735","2001:468:c00::/41","10886","University of Maryland"
"42540577535058187894398917396748304384","42540577535059396820218532025923010559","2001:468:c01::/48","27","University of Maryland"
"42540577535065441449316605171796541440","42540577535066650375136219800971247615","2001:468:c07::/48","11537","Internet2"
"42540577535073903930053907576019484672","42540577535075112855873522205194190847","2001:468:c0e::/48","10886","University of Maryland"
"42540577535081157484971595351067721728","42540577535082366410791209980242427903","2001:468:c14::/48","10886","University of Maryland"
"42540577535211721473489975301935988736","42540577535212930399309589931110694911","2001:468:c80::/48","1312","Virginia Polytechnic Institute and State Univ."
"42540577535327778352172979702707781632","42540577535347121165286813769503080447","2001:468:ce0::/44","1312","Virginia Polytechnic Institute and State Univ."
"42540577535367672904220262465473085440","42540577535368881830039877094647791615","2001:468:d01::/48","3582","University of Oregon"
"42540577535675948988221992905023160320","42540577535985433998043337973747941375","2001:468:e00::/40","2153","California State University, Office of the Chancellor"
"42540577535873003896819177460500267008","42540577535874212822638792089674973183","2001:468:ea3::/48","47","University of Southern California"
"42540577536916306879146602438271696896","42540577536917515804966217067446403071","2001:468:1202::/48","54728","DePaul University"
"42540577539080284096256788660995751936","42540577539389769106078133729720532991","2001:468:1900::/40","57","University of Minnesota"
"42540577539389769106078133729720532992","42540577539699254115899478798445314047","2001:468:1a00::/40","4557","Rice University"
"42540577539399440512635050763118182400","42540577539400649438454665392292888575","2001:468:1a08::/48","302","Baylor College of Medicine"
"42540577539684747006064103248348839936","42540577539685955931883717877523546111","2001:468:1af4::/48","4557","Rice University"
"42540577541557373100647163839968706560","42540577541558582026466778469143412735","2001:468:2101::/48","3676","University of Iowa"
"42540577610261836355166154467695394816","42540577610571321364987499536420175871","2001:468:ff00::/40","11537","Internet2"
"42540578165168458964837862691227828224","42540578244396621479102200284771778559","2001:470::/32","6939","Hurricane Electric, Inc."
"42540578165179339297214394353800183808","42540578165180548223034008982974889983","2001:470:9::/48","8158","LGS Innovations, LLC"
"42540578165199891036147843049770188800","42540578165201099961967457678944894975","2001:470:1a::/48","6939","Hurricane Electric, Inc."
"42540578165209562442704760083167838208","42540578165210771368524374712342544383","2001:470:22::/48","57","University of Minnesota"
"42540578165225278478359750262439018496","42540578165226487404179364891613724671","2001:470:2f::/48","262144","Universidad Apec"
"42540578165226487404179364891613724672","42540578165227696329998979520788430847","2001:470:30::/48","2033","Panix Network Information Center"
